"participantId","trialId","answer","conA","conA_col_ans","conB","conB_col_ans","rt","mgLevel","usLevel","leftColCode","rightColCode","leftHeight","rightHeight"
"5dcc27974b54778b69e62ec5","p11_s1_tl","{""assignments"":{""concept_safety"":""SG"",""concept_justice"":""BK""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""BK""},""conceptB"":{""id"":""concept_safety"",""text"":""safety"",""chosenColorCode"":""SG""},""responseTime"":13043,""lastEditTime"":13043,""poolOrder"":1,""trialIndex"":46,""pairId"":""MG_LOW_US_HIGH_justice_safety_BK_SG"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""SG"",""rightColorCode"":""BK"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":153,""shortHeight"":98,""leftHeight"":153,""rightHeight"":98}","justice","BK","safety","SG",13043,"MG_LOW","US_HIGH","SG","BK",153,98
"5dcc27974b54778b69e62ec5","p10_s1_tl","{""assignments"":{""concept_sick"":""MH"",""concept_angry"":""SC""},""conceptA"":{""id"":""concept_angry"",""text"":""angry"",""chosenColorCode"":""SC""},""conceptB"":{""id"":""concept_sick"",""text"":""sick"",""chosenColorCode"":""MH""},""responseTime"":13902,""lastEditTime"":13902,""poolOrder"":1,""trialIndex"":42,""pairId"":""MG_LOW_US_HIGH_angry_sick_MH_SC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""SC"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":145,""shortHeight"":103,""leftHeight"":145,""rightHeight"":103}","angry","SC","sick","MH",13902,"MG_LOW","US_HIGH","SC","MH",145,103
"5dcc27974b54778b69e62ec5","p5_s1_tl","{""assignments"":{""concept_justice"":""DB"",""concept_death"":""BK""},""conceptA"":{""id"":""concept_death"",""text"":""death"",""chosenColorCode"":""BK""},""conceptB"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""DB""},""responseTime"":3859,""lastEditTime"":3859,""poolOrder"":1,""trialIndex"":22,""pairId"":""MG_HIGH_US_HIGH_death_justice_BK_DB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""DB"",""rightColorCode"":""BK"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":151,""shortHeight"":96,""leftHeight"":151,""rightHeight"":96}","death","BK","justice","DB",3859,"MG_HIGH","US_HIGH","DB","BK",151,96
"5dcc27974b54778b69e62ec5","p9_s0_tr","{""assignments"":{""concept_banana"":""SY"",""concept_mango"":""MO""},""conceptA"":{""id"":""concept_banana"",""text"":""banana"",""chosenColorCode"":""SY""},""conceptB"":{""id"":""concept_mango"",""text"":""mango"",""chosenColorCode"":""MO""},""responseTime"":5836,""lastEditTime"":5836,""poolOrder"":1,""trialIndex"":37,""pairId"":""MG_LOW_US_HIGH_banana_mango_MO_SY"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""MO"",""rightColorCode"":""SY"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":152,""shortHeight"":103,""leftHeight"":103,""rightHeight"":152}","banana","SY","mango","MO",5836,"MG_LOW","US_HIGH","MO","SY",103,152
"5dcc27974b54778b69e62ec5","p4_s0_tl","{""assignments"":{""concept_peace"":""LB"",""concept_death"":""DP""},""conceptA"":{""id"":""concept_death"",""text"":""death"",""chosenColorCode"":""DP""},""conceptB"":{""id"":""concept_peace"",""text"":""peace"",""chosenColorCode"":""LB""},""responseTime"":7923,""lastEditTime"":7923,""poolOrder"":1,""trialIndex"":16,""pairId"":""MG_HIGH_US_HIGH_death_peace_DP_LB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""DP"",""rightColorCode"":""LB"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":154,""shortHeight"":101,""leftHeight"":154,""rightHeight"":101}","death","DP","peace","LB",7923,"MG_HIGH","US_HIGH","DP","LB",154,101
"5dcc27974b54778b69e62ec5","p5_s1_tr","{""assignments"":{""concept_death"":""BK"",""concept_justice"":""DB""},""conceptA"":{""id"":""concept_death"",""text"":""death"",""chosenColorCode"":""BK""},""conceptB"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""DB""},""responseTime"":5277,""lastEditTime"":5277,""poolOrder"":0,""trialIndex"":23,""pairId"":""MG_HIGH_US_HIGH_death_justice_BK_DB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""DB"",""rightColorCode"":""BK"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":152,""shortHeight"":101,""leftHeight"":101,""rightHeight"":152}","death","BK","justice","DB",5277,"MG_HIGH","US_HIGH","DB","BK",101,152
"5dcc27974b54778b69e62ec5","p3_s0_tr","{""assignments"":{""concept_banana"":""MH"",""concept_peach"":""SR""},""conceptA"":{""id"":""concept_banana"",""text"":""banana"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_peach"",""text"":""peach"",""chosenColorCode"":""SR""},""responseTime"":4701,""lastEditTime"":4701,""poolOrder"":1,""trialIndex"":13,""pairId"":""MG_HIGH_US_HIGH_banana_peach_MH_SR"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""MH"",""rightColorCode"":""SR"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":153,""shortHeight"":98,""leftHeight"":98,""rightHeight"":153}","banana","MH","peach","SR",4701,"MG_HIGH","US_HIGH","MH","SR",98,153
"5dcc27974b54778b69e62ec5","p11_s1_tr","{""assignments"":{""concept_safety"":""SG"",""concept_justice"":""BK""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""BK""},""conceptB"":{""id"":""concept_safety"",""text"":""safety"",""chosenColorCode"":""SG""},""responseTime"":5342,""lastEditTime"":5342,""poolOrder"":0,""trialIndex"":47,""pairId"":""MG_LOW_US_HIGH_justice_safety_BK_SG"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""SG"",""rightColorCode"":""BK"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":153,""shortHeight"":95,""leftHeight"":95,""rightHeight"":153}","justice","BK","safety","SG",5342,"MG_LOW","US_HIGH","SG","BK",95,153
"5dcc27974b54778b69e62ec5","p4_s1_tr","{""assignments"":{""concept_death"":""DP"",""concept_peace"":""LB""},""conceptA"":{""id"":""concept_death"",""text"":""death"",""chosenColorCode"":""DP""},""conceptB"":{""id"":""concept_peace"",""text"":""peace"",""chosenColorCode"":""LB""},""responseTime"":4632,""lastEditTime"":4632,""poolOrder"":1,""trialIndex"":19,""pairId"":""MG_HIGH_US_HIGH_death_peace_DP_LB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""LB"",""rightColorCode"":""DP"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":147,""shortHeight"":100,""leftHeight"":100,""rightHeight"":147}","death","DP","peace","LB",4632,"MG_HIGH","US_HIGH","LB","DP",100,147
"5dcc27974b54778b69e62ec5","p4_s1_tl","{""assignments"":{""concept_death"":""DP"",""concept_peace"":""LB""},""conceptA"":{""id"":""concept_death"",""text"":""death"",""chosenColorCode"":""DP""},""conceptB"":{""id"":""concept_peace"",""text"":""peace"",""chosenColorCode"":""LB""},""responseTime"":7124,""lastEditTime"":7124,""poolOrder"":1,""trialIndex"":18,""pairId"":""MG_HIGH_US_HIGH_death_peace_DP_LB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""LB"",""rightColorCode"":""DP"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":147,""shortHeight"":97,""leftHeight"":147,""rightHeight"":97}","death","DP","peace","LB",7124,"MG_HIGH","US_HIGH","LB","DP",147,97
"5dcc27974b54778b69e62ec5","p6_s0_tl","{""assignments"":{""concept_sad"":""MC"",""concept_happy"":""DR""},""conceptA"":{""id"":""concept_happy"",""text"":""happy"",""chosenColorCode"":""DR""},""conceptB"":{""id"":""concept_sad"",""text"":""sad"",""chosenColorCode"":""MC""},""responseTime"":6414,""lastEditTime"":6414,""poolOrder"":0,""trialIndex"":24,""pairId"":""MG_LOW_US_LOW_happy_sad_DR_MC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""DR"",""rightColorCode"":""MC"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":147,""shortHeight"":99,""leftHeight"":147,""rightHeight"":99}","happy","DR","sad","MC",6414,"MG_LOW","US_LOW","DR","MC",147,99
"5dcc27974b54778b69e62ec5","p3_s0_tl","{""assignments"":{""concept_banana"":""MH"",""concept_peach"":""SR""},""conceptA"":{""id"":""concept_banana"",""text"":""banana"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_peach"",""text"":""peach"",""chosenColorCode"":""SR""},""responseTime"":5172,""lastEditTime"":5172,""poolOrder"":0,""trialIndex"":12,""pairId"":""MG_HIGH_US_HIGH_banana_peach_MH_SR"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""MH"",""rightColorCode"":""SR"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":153,""shortHeight"":101,""leftHeight"":153,""rightHeight"":101}","banana","MH","peach","SR",5172,"MG_HIGH","US_HIGH","MH","SR",153,101
"5dcc27974b54778b69e62ec5","p0_s0_tl","{""assignments"":{""concept_angry"":""WH"",""concept_happy"":""MH""},""conceptA"":{""id"":""concept_angry"",""text"":""angry"",""chosenColorCode"":""WH""},""conceptB"":{""id"":""concept_happy"",""text"":""happy"",""chosenColorCode"":""MH""},""responseTime"":4715,""lastEditTime"":4715,""poolOrder"":0,""trialIndex"":0,""pairId"":""MG_HIGH_US_LOW_angry_happy_MH_WH"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""MH"",""rightColorCode"":""WH"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":145,""shortHeight"":103,""leftHeight"":145,""rightHeight"":103}","angry","WH","happy","MH",4715,"MG_HIGH","US_LOW","MH","WH",145,103
"5dcc27974b54778b69e62ec5","p7_s1_tl","{""assignments"":{""concept_sick"":""A3"",""concept_sad"":""DC""},""conceptA"":{""id"":""concept_sad"",""text"":""sad"",""chosenColorCode"":""DC""},""conceptB"":{""id"":""concept_sick"",""text"":""sick"",""chosenColorCode"":""A3""},""responseTime"":4780,""lastEditTime"":4780,""poolOrder"":1,""trialIndex"":30,""pairId"":""MG_LOW_US_LOW_sad_sick_A3_DC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""DC"",""rightColorCode"":""A3"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":150,""shortHeight"":104,""leftHeight"":150,""rightHeight"":104}","sad","DC","sick","A3",4780,"MG_LOW","US_LOW","DC","A3",150,104
"5dcc27974b54778b69e62ec5","p2_s1_tl","{""assignments"":{""concept_happy"":""DP"",""concept_sick"":""SO""},""conceptA"":{""id"":""concept_happy"",""text"":""happy"",""chosenColorCode"":""DP""},""conceptB"":{""id"":""concept_sick"",""text"":""sick"",""chosenColorCode"":""SO""},""responseTime"":5566,""lastEditTime"":5566,""poolOrder"":0,""trialIndex"":10,""pairId"":""MG_HIGH_US_LOW_happy_sick_DP_SO"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""SO"",""rightColorCode"":""DP"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":148,""shortHeight"":102,""leftHeight"":148,""rightHeight"":102}","happy","DP","sick","SO",5566,"MG_HIGH","US_LOW","SO","DP",148,102
"5dcc27974b54778b69e62ec5","p5_s1_tr","{""assignments"":{""concept_death"":""BK"",""concept_justice"":""DB""},""conceptA"":{""id"":""concept_death"",""text"":""death"",""chosenColorCode"":""BK""},""conceptB"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""DB""},""responseTime"":4384,""lastEditTime"":4384,""poolOrder"":1,""trialIndex"":23,""pairId"":""MG_HIGH_US_HIGH_death_justice_BK_DB"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""DB"",""rightColorCode"":""BK"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":145,""shortHeight"":102,""leftHeight"":102,""rightHeight"":145}","death","BK","justice","DB",4384,"MG_HIGH","US_HIGH","DB","BK",102,145
"5dcc27974b54778b69e62ec5","p0_s0_tl","{""assignments"":{""concept_angry"":""WH"",""concept_happy"":""MH""},""conceptA"":{""id"":""concept_angry"",""text"":""angry"",""chosenColorCode"":""WH""},""conceptB"":{""id"":""concept_happy"",""text"":""happy"",""chosenColorCode"":""MH""},""responseTime"":4932,""lastEditTime"":4932,""poolOrder"":0,""trialIndex"":0,""pairId"":""MG_HIGH_US_LOW_angry_happy_MH_WH"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""MH"",""rightColorCode"":""WH"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":145,""shortHeight"":96,""leftHeight"":145,""rightHeight"":96}","angry","WH","happy","MH",4932,"MG_HIGH","US_LOW","MH","WH",145,96
"5dcc27974b54778b69e62ec5","p8_s0_tl","{""assignments"":{""concept_justice"":""MO"",""concept_peace"":""MC""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""MO""},""conceptB"":{""id"":""concept_peace"",""text"":""peace"",""chosenColorCode"":""MC""},""responseTime"":7456,""lastEditTime"":7456,""poolOrder"":1,""trialIndex"":32,""pairId"":""MG_LOW_US_LOW_justice_peace_MC_MO"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""MC"",""rightColorCode"":""MO"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":150,""shortHeight"":97,""leftHeight"":150,""rightHeight"":97}","justice","MO","peace","MC",7456,"MG_LOW","US_LOW","MC","MO",150,97
"5dcc27974b54778b69e62ec5","p6_s1_tr","{""assignments"":{""concept_happy"":""DR"",""concept_sad"":""MC""},""conceptA"":{""id"":""concept_happy"",""text"":""happy"",""chosenColorCode"":""DR""},""conceptB"":{""id"":""concept_sad"",""text"":""sad"",""chosenColorCode"":""MC""},""responseTime"":4255,""lastEditTime"":4255,""poolOrder"":0,""trialIndex"":27,""pairId"":""MG_LOW_US_LOW_happy_sad_DR_MC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""MC"",""rightColorCode"":""DR"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":146,""shortHeight"":95,""leftHeight"":95,""rightHeight"":146}","happy","DR","sad","MC",4255,"MG_LOW","US_LOW","MC","DR",95,146
"5dcc27974b54778b69e62ec5","p10_s0_tr","{""assignments"":{""concept_sick"":""MH"",""concept_angry"":""SC""},""conceptA"":{""id"":""concept_angry"",""text"":""angry"",""chosenColorCode"":""SC""},""conceptB"":{""id"":""concept_sick"",""text"":""sick"",""chosenColorCode"":""MH""},""responseTime"":3933,""lastEditTime"":3933,""poolOrder"":1,""trialIndex"":41,""pairId"":""MG_LOW_US_HIGH_angry_sick_MH_SC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""MH"",""rightColorCode"":""SC"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":151,""shortHeight"":100,""leftHeight"":100,""rightHeight"":151}","angry","SC","sick","MH",3933,"MG_LOW","US_HIGH","MH","SC",100,151
"5dcc27974b54778b69e62ec5","p0_s0_tr","{""assignments"":{""concept_happy"":""MH"",""concept_angry"":""WH""},""conceptA"":{""id"":""concept_angry"",""text"":""angry"",""chosenColorCode"":""WH""},""conceptB"":{""id"":""concept_happy"",""text"":""happy"",""chosenColorCode"":""MH""},""responseTime"":3350,""lastEditTime"":3350,""poolOrder"":1,""trialIndex"":1,""pairId"":""MG_HIGH_US_LOW_angry_happy_MH_WH"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""MH"",""rightColorCode"":""WH"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":153,""shortHeight"":100,""leftHeight"":100,""rightHeight"":153}","angry","WH","happy","MH",3350,"MG_HIGH","US_LOW","MH","WH",100,153
"5dcc27974b54778b69e62ec5","p3_s0_tl","{""assignments"":{""concept_peach"":""SR"",""concept_banana"":""MH""},""conceptA"":{""id"":""concept_banana"",""text"":""banana"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_peach"",""text"":""peach"",""chosenColorCode"":""SR""},""responseTime"":3649,""lastEditTime"":3649,""poolOrder"":0,""trialIndex"":12,""pairId"":""MG_HIGH_US_HIGH_banana_peach_MH_SR"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""MH"",""rightColorCode"":""SR"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":154,""shortHeight"":97,""leftHeight"":154,""rightHeight"":97}","banana","MH","peach","SR",3649,"MG_HIGH","US_HIGH","MH","SR",154,97
"5dcc27974b54778b69e62ec5","p8_s1_tr","{""assignments"":{""concept_peace"":""MC"",""concept_justice"":""MO""},""conceptA"":{""id"":""concept_justice"",""text"":""justice"",""chosenColorCode"":""MO""},""conceptB"":{""id"":""concept_peace"",""text"":""peace"",""chosenColorCode"":""MC""},""responseTime"":4257,""lastEditTime"":4257,""poolOrder"":1,""trialIndex"":35,""pairId"":""MG_LOW_US_LOW_justice_peace_MC_MO"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""MO"",""rightColorCode"":""MC"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":155,""shortHeight"":105,""leftHeight"":105,""rightHeight"":155}","justice","MO","peace","MC",4257,"MG_LOW","US_LOW","MO","MC",105,155
"5dcc27974b54778b69e62ec5","p6_s0_tl","{""assignments"":{""concept_sad"":""MC"",""concept_happy"":""DR""},""conceptA"":{""id"":""concept_happy"",""text"":""happy"",""chosenColorCode"":""DR""},""conceptB"":{""id"":""concept_sad"",""text"":""sad"",""chosenColorCode"":""MC""},""responseTime"":3623,""lastEditTime"":3623,""poolOrder"":1,""trialIndex"":24,""pairId"":""MG_LOW_US_LOW_happy_sad_DR_MC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_LOW"",""leftColorCode"":""DR"",""rightColorCode"":""MC"",""swapIndex"":0,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":152,""shortHeight"":97,""leftHeight"":152,""rightHeight"":97}","happy","DR","sad","MC",3623,"MG_LOW","US_LOW","DR","MC",152,97
"5dcc27974b54778b69e62ec5","p10_s1_tr","{""assignments"":{""concept_angry"":""SC"",""concept_sick"":""MH""},""conceptA"":{""id"":""concept_angry"",""text"":""angry"",""chosenColorCode"":""SC""},""conceptB"":{""id"":""concept_sick"",""text"":""sick"",""chosenColorCode"":""MH""},""responseTime"":3209,""lastEditTime"":3209,""poolOrder"":0,""trialIndex"":43,""pairId"":""MG_LOW_US_HIGH_angry_sick_MH_SC"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""SC"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":146,""shortHeight"":102,""leftHeight"":102,""rightHeight"":146}","angry","SC","sick","MH",3209,"MG_LOW","US_HIGH","SC","MH",102,146
"5dcc27974b54778b69e62ec5","p9_s0_tr","{""assignments"":{""concept_mango"":""MO"",""concept_banana"":""SY""},""conceptA"":{""id"":""concept_banana"",""text"":""banana"",""chosenColorCode"":""SY""},""conceptB"":{""id"":""concept_mango"",""text"":""mango"",""chosenColorCode"":""MO""},""responseTime"":4427,""lastEditTime"":4427,""poolOrder"":1,""trialIndex"":37,""pairId"":""MG_LOW_US_HIGH_banana_mango_MO_SY"",""mgLevel"":""MG_LOW"",""usLevel"":""US_HIGH"",""leftColorCode"":""MO"",""rightColorCode"":""SY"",""swapIndex"":0,""tallerSide"":""right"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":155,""shortHeight"":95,""leftHeight"":95,""rightHeight"":155}","banana","SY","mango","MO",4427,"MG_LOW","US_HIGH","MO","SY",95,155
"5dcc27974b54778b69e62ec5","p3_s1_tl","{""assignments"":{""concept_peach"":""SR"",""concept_banana"":""MH""},""conceptA"":{""id"":""concept_banana"",""text"":""banana"",""chosenColorCode"":""MH""},""conceptB"":{""id"":""concept_peach"",""text"":""peach"",""chosenColorCode"":""SR""},""responseTime"":5925,""lastEditTime"":5925,""poolOrder"":1,""trialIndex"":14,""pairId"":""MG_HIGH_US_HIGH_banana_peach_MH_SR"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_HIGH"",""leftColorCode"":""SR"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":149,""shortHeight"":103,""leftHeight"":149,""rightHeight"":103}","banana","MH","peach","SR",5925,"MG_HIGH","US_HIGH","SR","MH",149,103
"5dcc27974b54778b69e62ec5","p0_s1_tl","{""assignments"":{""concept_happy"":""MH"",""concept_angry"":""WH""},""conceptA"":{""id"":""concept_angry"",""text"":""angry"",""chosenColorCode"":""WH""},""conceptB"":{""id"":""concept_happy"",""text"":""happy"",""chosenColorCode"":""MH""},""responseTime"":3678,""lastEditTime"":3678,""poolOrder"":1,""trialIndex"":2,""pairId"":""MG_HIGH_US_LOW_angry_happy_MH_WH"",""mgLevel"":""MG_HIGH"",""usLevel"":""US_LOW"",""leftColorCode"":""WH"",""rightColorCode"":""MH"",""swapIndex"":1,""tallerSide"":""left"",""baseTall"":150,""baseShort"":100,""jitter"":5,""tallHeight"":147,""shortHeight"":99,""leftHeight"":147,""rightHeight"":99}","angry","WH","happy","MH",3678,"MG_HIGH","US_LOW","WH","MH",147,99
